# Labels for CHK002 (unused dependency) / CHK003 (missing dependency) findings
# on the §17 OSS validation set. `fp`/`tp` are ground truth; `deferred` records
# heuristic triage that still needs validation.
#
# Tab-separated columns (lines starting with # and blank lines are ignored):
#   slug          project slug from scripts/oss-clones.manifest
#   code          CHK002 | CHK003
#   target        stable JSON target field (was distribution for dep rules)
#   verdict       fp | tp | deferred
#   bucket        root-cause bucket for CHK003 fp or deferred; use - otherwise
#   note          short justification (how it was verified)
#
# Bucket vocabulary (CHK003 fp/deferred): map-gap | workspace-boundary | optional-import |
# dev-context | transitive-policy | metadata-gap
#
# scripts/oss-metrics.sh matches findings on (slug, code, target).
# Unlabeled findings are unknown; unknown and deferred block CHK002 FP gate.
#
# slug	code	target	verdict	bucket	note
httpx	CHK003	httpx/_transports/asgi.py:trio	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
httpx	CHK003	httpx/_transports/asgi.py:trio	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
httpx	CHK003	httpx/_transports/wsgi.py:_typeshed	deferred	dev-context	deferred: verify test/docs/typing dependency policy
httpx	CHK003	httpx/_transports/wsgi.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
httpx	CHK003	httpx/_utils.py:trio	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
httpx	CHK003	tests/test_wsgi.py:_typeshed.wsgi	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	src/jinja2/bccache.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/compiler.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/defaults.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/environment.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/ext.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/filters.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/lexer.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/nodes.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/parser.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/runtime.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/sandbox.py:_string	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/utils.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	src/jinja2/visitor.py:typing_extensions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
jinja	CHK003	tests/conftest.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_api.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_async.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_async_filters.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_bytecode_cache.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_core_tags.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_debug.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_ext.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_filters.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_imports.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_inheritance.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_lexnparse.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_loader.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_nativetypes.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_regression.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_security.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_tests.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
jinja	CHK003	tests/test_utils.py:pytest	deferred	dev-context	deferred: verify test/docs/typing dependency policy
pluggy	CHK003	scripts/release.py:colorama	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
pluggy	CHK003	scripts/release.py:colorama	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
python-dotenv	CHK003	src/dotenv/ipython.py:IPython.core.magic	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
python-dotenv	CHK003	src/dotenv/ipython.py:IPython.core.magic_arguments	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
python-dotenv	CHK003	src/dotenv/main.py:__main__	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/__init__.py:charset_normalizer	fp	optional-import	auto: optional try-import not treated as hard missing dep
requests	CHK003	src/requests/__init__.py:cryptography	fp	optional-import	auto: optional try-import not treated as hard missing dep
requests	CHK003	src/requests/__init__.py:urllib3	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/__init__.py:urllib3.contrib	fp	optional-import	auto: optional try-import not treated as hard missing dep
requests	CHK003	src/requests/__init__.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.contrib.socks	fp	optional-import	auto: optional try-import not treated as hard missing dep
requests	CHK003	src/requests/adapters.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.poolmanager	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.util	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.util	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.util.retry	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/adapters.py:urllib3.util.ssl_	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/certs.py:certifi	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/compat.py:simplejson	fp	optional-import	auto: optional try-import not treated as hard missing dep
requests	CHK003	src/requests/compat.py:simplejson	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/cookies.py:dummy_threading	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/exceptions.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/help.py:OpenSSL	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/help.py:charset_normalizer	fp	optional-import	auto: optional try-import not treated as hard missing dep
requests	CHK003	src/requests/help.py:cryptography	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/help.py:idna	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/help.py:urllib3	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/help.py:urllib3.contrib	fp	optional-import	auto: optional try-import not treated as hard missing dep
requests	CHK003	src/requests/models.py:idna	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/models.py:urllib3.exceptions	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/models.py:urllib3.fields	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/models.py:urllib3.filepost	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/models.py:urllib3.util	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	src/requests/utils.py:urllib3.util	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
requests	CHK003	tests/conftest.py:BaseHTTPServer	deferred	dev-context	deferred: verify test/docs/typing dependency policy
requests	CHK003	tests/conftest.py:SimpleHTTPServer	deferred	dev-context	deferred: verify test/docs/typing dependency policy
requests	CHK003	tests/test_requests.py:urllib3	deferred	dev-context	deferred: verify test/docs/typing dependency policy
requests	CHK003	tests/test_requests.py:urllib3.util	deferred	dev-context	deferred: verify test/docs/typing dependency policy
requests	CHK003	tests/test_requests.py:urllib3.util	deferred	dev-context	deferred: verify test/docs/typing dependency policy
starlette	CHK003	tests/test_testclient.py:sniffio	deferred	dev-context	deferred: verify test/docs/typing dependency policy
structlog	CHK003	src/structlog/_greenlets.py:greenlet	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
structlog	CHK003	src/structlog/dev.py:better_exceptions	fp	optional-import	auto: optional try-import not treated as hard missing dep
structlog	CHK003	src/structlog/dev.py:colorama	fp	optional-import	auto: optional try-import not treated as hard missing dep
structlog	CHK003	tests/test_threadlocal.py:greenlet	fp	optional-import	auto: optional try-import not treated as hard missing dep
tenacity	CHK003	tenacity/asyncio/__init__.py:sniffio	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
tenacity	CHK003	tenacity/asyncio/__init__.py:trio	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
tenacity	CHK003	tests/test_asyncio.py:trio	fp	optional-import	auto: optional try-import not treated as hard missing dep
typer	CHK003	scripts/deploy_docs_status.py:pydantic	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
typer	CHK003	scripts/deploy_docs_status.py:pydantic_settings	deferred	transitive-policy	deferred: no lockfile — declaration/transitive boundary needs validation
typer	CHK003	tests/test_completion/test_completion.py:docs_src.commands.index	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_completion/test_completion_complete.py:docs_src.commands.help	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_completion/test_completion_complete_no_help.py:docs_src.commands.index	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_completion/test_completion_install.py:docs_src.commands.index	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_completion/test_completion_show.py:docs_src.commands.index	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_default/test_tutorial001.py:docs_src.arguments.default	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_default/test_tutorial001_an.py:docs_src.arguments.default	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_default/test_tutorial002.py:docs_src.arguments.default	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_default/test_tutorial002_an.py:docs_src.arguments.default	deferred	dev-context	deferred: verify test/docs/typing dependency policy
typer	CHK003	tests/test_tutorial/test_arguments/test_envvar/test_tutorial001.py:docs_src.arguments.envvar	deferred	dev-context	deferred: verify test/docs/typing dependency policy
